,sensor1,sensor2,sensor3,sensor4,烟道层温,车道层温,水位
2015-12-03 10:03:59.616,-103.55625455153911,-89.37729846981196,-138.30536929749505,-138.5584774176981,-9.581696,-12.374267999999999,-1.3899999999999997
2015-12-04 10:03:59.616,-105.30448629747774,-89.61271425974965,-142.190971577307,-140.06286799495462,-9.570710000000002,-12.177337999999999,-1.5999999999999996
2015-12-05 10:03:59.616,-106.15965450844294,-89.09410966148414,-144.19242151634776,-140.06259101991827,-9.704744000000002,-12.725189999999998,-1.7400000000000002
2015-12-06 10:03:59.616,-101.65439654987492,-89.25458865061904,-143.32081539839194,-134.04247039540553,-10.306336000000002,-14.395264,-1.8899999999999988
2015-12-07 10:03:59.616,-103.3799011266079,-91.29185835134669,-145.14237340518457,-135.9338630043019,-10.379182,-14.35794,-1.8499999999999996
2015-12-08 10:03:59.616,-106.68226431290711,-92.34882555801386,-146.46712822417854,-138.96047263127048,-10.343018,-13.734373999999999,-1.589999999999998
2015-12-09 10:03:59.616,-111.19820792831165,-93.88549881648379,-148.36407035685158,-143.2502480494851,-10.08838,-12.746093999999998,-1.2400000000000002
2015-12-10 10:03:59.616,-112.02620167136082,-94.4976825678672,-148.42955666947032,-143.7305770344226,-10.064698,-12.728239999999998,-0.9999999999999982
2015-12-11 10:03:59.616,-110.79025900002674,-95.12158383135694,-148.8281949525745,-144.6980011936339,-10.100708000000001,-12.975189999999998,-0.8800000000000008
2015-12-12 10:03:59.616,-112.57423886876012,-95.82172135461401,-150.18926669700153,-145.06288402074284,-10.230896000000001,-13.490965999999998,-0.8199999999999985
2015-12-13 10:03:59.616,-112.71688107913059,-96.7766550662173,-150.5714059547872,-145.35820490488584,-10.40091,-14.541685999999999,-0.8300000000000001
2015-12-14 10:03:59.616,-114.78660473427793,-97.1463328721872,-151.26886379133754,-144.92039173025623,-10.582734000000002,-13.767333999999998,-0.8499999999999996
2015-12-15 10:03:59.616,-116.48780245928717,-97.66065340737032,-153.13250000352733,-146.73045823560844,-10.561738000000002,-13.237945999999999,-0.8600000000000012
2015-12-16 10:03:59.616,-115.1927767042709,-98.49232109499106,-155.89609912420116,-148.45023472088906,-10.979066,-13.903716,-0.8699999999999992
2015-12-17 10:03:59.616,-115.03727582703908,-100.35229517892155,-161.81243889400506,-148.16801480920543,-11.212556000000003,-15.564025999999998,-0.8699999999999992
2015-12-18 10:03:59.616,-115.99845417222002,-101.61245935110045,-165.09294603506638,-149.1562428942249,-11.45044,-15.827971999999999,-0.8899999999999988
2015-12-19 10:03:59.616,-122.10646634087723,-102.22678587302396,-167.00995015069856,-151.26713342911185,-11.356018000000002,-15.337157999999999,-0.9700000000000006
2015-12-20 10:03:59.616,-120.73049036161441,-102.74194745430214,-167.8103703879183,-151.35119599750325,-11.481598000000002,-15.834715999999998,-1.089999999999998
2015-12-21 10:03:59.616,-119.78575859064023,-102.87722129638594,-167.29798461602263,-149.51607296515232,-11.668214000000003,-15.569458,-1.2599999999999998
2015-12-22 10:03:59.616,-123.82554222101346,-103.2338142648361,-165.95640768271755,-150.76172666439402,-11.546358000000001,-14.882017999999999,-1.459999999999999
2015-12-23 10:03:59.616,-121.42161564743589,-102.9267386772232,-164.13551553400043,-149.28749268568592,-11.604584000000003,-15.090575999999999,-1.7200000000000006
2015-12-24 10:03:59.616,-122.79705497535912,-102.13121135294463,-162.04110389479166,-148.89684006263195,-11.542482,-15.187316,-1.9799999999999986
2015-12-25 10:03:59.616,-121.07474311386152,-103.43900588467339,-161.58199586687263,-149.10383048494398,-11.893800000000002,-15.471649999999999,-2.130000000000001
2015-12-26 10:03:59.616,-121.77904149185095,-103.58942515673891,-162.1062743172493,-150.6484392970454,-11.888550000000002,-15.343749999999998,-2.179999999999998
2015-12-27 10:03:59.616,-123.59188940150115,-103.58337285198745,-162.32465143330367,-152.17108308938137,-11.525116,-15.1474,-2.24
2015-12-28 10:03:59.616,-121.29727873209872,-103.92468433243256,-162.3880742055955,-150.31457666925078,-11.802704000000002,-15.759704,-2.339999999999998
2015-12-29 10:03:59.616,-122.88833782341773,-104.43434470300218,-163.51230116923432,-151.35725477973514,-12.025544,-15.551695999999998,-2.4399999999999995
2015-12-30 10:03:59.616,-123.14076712246285,-103.93628544336175,-162.60155266913287,-149.4866305326867,-12.009552000000003,-14.991729999999999,-2.540000000000001
2015-12-31 10:03:59.616,-124.06558990410342,-104.13376926566679,-162.41402059945034,-151.1431734139881,-11.841524,-14.727813999999999,-2.700000000000001
2016-01-01 10:03:59.616,-126.21944461839249,-103.71949739855279,-163.279079493031,-152.7974900336394,-11.715332,-14.528991999999999,-2.8499999999999996
2016-01-02 10:03:59.616,-124.50835684457877,-103.17637556170055,-162.7499793766359,-151.25009308599903,-11.849366,-14.420837999999998,-3.040000000000001
2016-01-03 10:03:59.616,-124.9238236729738,-102.29694418815504,-160.91071633291077,-151.52872812849935,-11.397522000000002,-13.260619999999998,-3.1999999999999993
2016-01-04 10:03:59.616,-123.61988054880611,-99.87539801864345,-154.78740574164846,-149.56734542518012,-10.919434000000003,-12.26117,-3.389999999999999
2016-01-05 10:03:59.616,-117.800206647614,-99.43377393063693,-151.3865111364304,-144.36077023546582,-11.521790000000003,-15.006439999999998,-3.549999999999999
2016-01-06 10:03:59.616,-118.8990140291317,-99.96415713243594,-152.09405783352037,-144.6752539899662,-11.677582000000001,-14.850341999999998,-3.67
2016-01-07 10:03:59.616,-120.36350433836044,-100.45593559577443,-153.0908275773412,-145.1353114844007,-11.829408,-15.169585999999999,-3.7300000000000004
2016-01-08 10:03:59.616,-120.82287968369974,-101.46998499642238,-154.8269482053072,-144.1077438956728,-12.126344,-15.855743999999998,-3.6999999999999993
2016-01-09 10:03:59.616,-122.34414505988579,-101.54498431091847,-155.9107248306432,-145.93449943801906,-12.201080000000001,-15.727935999999998,-3.629999999999999
2016-01-10 10:03:59.616,-121.22594618219298,-103.56023889329336,-156.70965198262107,-146.8681631796877,-12.348206000000001,-16.125458,-3.549999999999999
2016-01-11 10:03:59.616,-122.81645458969189,-103.09558631196134,-155.59318594789843,-145.32945571956873,-12.383880000000001,-17.228057999999997,-3.49
2016-01-12 10:03:59.616,-133.21062460195603,-104.70702385321061,-154.45070298701515,-149.64073696634003,-14.238648000000001,-17.636015999999998,-3.34
2016-01-13 10:03:59.616,-134.21938427846422,-108.25743347819196,-161.99771588560623,-150.3304482632521,-14.649476000000002,-17.953186,-3.049999999999999
2016-01-14 10:03:59.616,-141.95099452846358,-110.4344679766711,-165.12887810352825,-157.98374154779853,-13.965516000000001,-16.361449999999998,-2.7499999999999982
2016-01-15 10:03:59.616,-141.68601914756232,-112.28068108371023,-167.13477251855434,-159.90390235421177,-14.126648000000001,-16.866546,-2.58
2016-01-16 10:03:59.616,-134.93405739486226,-112.98892636664854,-168.85445539092427,-157.35739428283347,-13.160462,-16.381408,-2.4999999999999982
2016-01-17 10:03:59.616,-135.79110345095432,-112.68820035054468,-167.49207961733907,-157.30723567339336,-13.064332000000002,-16.24237,-2.4999999999999982
2016-01-18 10:03:59.616,-133.58843707726345,-111.82545961603915,-166.5426952499248,-154.07111808463148,-13.151948,-17.10492,-2.4999999999999982
